incident_id,site_id,incident_date,category,severity,device_type,issue_type,resolution_time_hours,status,root_cause
INC001275,SITE010,2026-06-15,QoS,P4,Mobile,No Audio,2.53,Resolved,Configuration
INC001276,SITE032,2026-05-10,Device Configuration,P2,Desk Phone,Device Configuration,3.25,Open,Configuration
INC001277,SITE034,2026-01-21,User Configuration,P2,Desk Phone,Dialing Issue,15.58,Open,User Error
INC001278,SITE007,2026-07-30,Codec,P4,Soft Client,Poor Call Quality,6.96,In Progress,Network
INC001279,SITE023,2026-07-09,Network,P3,Room Device,Dialing Issue,5.13,Open,Network
INC001280,SITE028,2026-04-01,Registration,P4,Soft Client,Registration Failure,3.76,Resolved,Configuration
INC001281,SITE025,2026-05-13,SIP,P1,Room Device,Dialing Issue,1.5,Open,User Error
INC001282,SITE021,2026-08-22,Dial Plan,P4,Desk Phone,UAT Failure,2.65,Resolved,Provisioning
INC001283,SITE023,2026-08-07,Call Quality,P3,Desk Phone,Provisioning Failure,4.19,Resolved,Configuration
INC001284,SITE006,2026-07-25,Network,P4,Soft Client,One-Way Audio,8.73,Closed,Configuration
INC001285,SITE005,2026-05-02,UAT,P3,Room Device,Provisioning Failure,1.94,Closed,Device Issue
INC001286,SITE030,2026-03-11,Device Configuration,P3,Mobile,Dialing Issue,20.62,Resolved,User Error
INC001287,SITE002,2026-01-16,User Configuration,P3,Mobile,Registration Failure,2.58,Resolved,User Error
INC001288,SITE020,2026-07-02,Dial Plan,P2,Room Device,Provisioning Failure,1.54,Resolved,QoS
INC001289,SITE028,2026-08-26,Codec,P3,Mobile,Device Configuration,1.26,Open,Configuration
INC001290,SITE005,2026-05-28,Device Configuration,P3,Soft Client,Registration Failure,8.0,Closed,User Error
INC001291,SITE005,2026-04-22,Audio,P4,Desk Phone,No Audio,1.07,Closed,Network
INC001292,SITE032,2026-03-19,QoS,P3,Mobile,Provisioning Failure,6.22,In Progress,User Error
INC001293,SITE017,2026-07-04,Audio,P3,Mobile,No Audio,10.93,Open,Provisioning
INC001294,SITE015,2026-07-12,Device Configuration,P3,Mobile,Device Configuration,1.95,Closed,Unknown
INC001295,SITE011,2026-08-06,QoS,P3,Mobile,No Audio,10.39,Resolved,Configuration
INC001296,SITE028,2026-02-16,QoS,P3,Mobile,Poor Call Quality,2.0,Resolved,Device Issue
INC001297,SITE024,2026-04-21,Network,P2,Soft Client,Dialing Issue,1.03,Resolved,Network
INC001298,SITE020,2026-05-19,UAT,P2,Mobile,One-Way Audio,5.15,Resolved,Network
INC001299,SITE010,2026-07-12,SIP,P4,Room Device,No Audio,2.31,Resolved,Provisioning
INC001300,SITE005,2026-01-17,Dial Plan,P3,Room Device,Device Configuration,2.18,In Progress,User Error
INC001301,SITE004,2026-08-13,Registration,P3,Soft Client,No Audio,2.24,Resolved,QoS
INC001302,SITE005,2026-07-17,UAT,P3,Soft Client,UAT Failure,2.83,Resolved,Configuration
INC001303,SITE021,2026-06-14,SIP,P2,Soft Client,No Audio,5.65,Resolved,Configuration
INC001304,SITE001,2026-03-09,Dial Plan,P3,Room Device,Poor Call Quality,14.05,Resolved,Network
INC001305,SITE029,2026-06-27,SIP,P3,Desk Phone,Registration Failure,2.95,Resolved,Provisioning
INC001306,SITE031,2026-08-06,Device Configuration,P3,Soft Client,One-Way Audio,3.61,Closed,Network
INC001307,SITE026,2026-01-30,User Configuration,P3,Room Device,Poor Call Quality,1.11,Open,QoS
INC001308,SITE016,2026-06-22,Network,P2,Soft Client,Provisioning Failure,2.95,Resolved,Network
INC001309,SITE031,2026-05-09,Audio,P2,Soft Client,Device Configuration,1.88,Open,QoS
INC001310,SITE033,2026-06-30,User Configuration,P2,Desk Phone,Provisioning Failure,1.99,Resolved,Provisioning
INC001311,SITE006,2026-07-31,SIP,P2,Desk Phone,One-Way Audio,1.34,Resolved,Provisioning
INC001312,SITE017,2026-06-22,Call Quality,P3,Soft Client,Poor Call Quality,4.31,Resolved,Unknown
INC001313,SITE031,2026-04-19,QoS,P2,Desk Phone,Device Configuration,6.21,Resolved,User Error
INC001314,SITE033,2026-05-03,Call Quality,P2,Mobile,UAT Failure,3.54,Resolved,Device Issue
INC001315,SITE015,2026-06-18,Network,P2,Mobile,Provisioning Failure,3.0,Resolved,Configuration
INC001316,SITE011,2026-03-15,Call Quality,P4,Desk Phone,No Audio,2.32,Resolved,Network
INC001317,SITE005,2026-07-09,Dial Plan,P3,Mobile,UAT Failure,27.72,Resolved,Provisioning
INC001318,SITE012,2026-04-28,Dial Plan,P2,Mobile,Registration Failure,3.48,Closed,Provisioning
INC001319,SITE024,2026-05-03,UAT,P2,Soft Client,One-Way Audio,3.02,In Progress,Configuration
INC001320,SITE004,2026-08-13,Network,P4,Soft Client,Poor Call Quality,4.52,In Progress,User Error
INC001321,SITE031,2026-06-07,SIP,P2,Mobile,One-Way Audio,2.43,Closed,User Error
INC001322,SITE021,2026-07-24,Device Configuration,P3,Desk Phone,Poor Call Quality,0.89,Resolved,User Error
INC001323,SITE033,2026-01-04,QoS,P3,Mobile,Device Configuration,1.95,In Progress,Device Issue
INC001324,SITE015,2026-08-02,Registration,P3,Room Device,One-Way Audio,2.88,Resolved,User Error
INC001325,SITE010,2026-01-07,Provisioning,P3,Soft Client,Provisioning Failure,2.61,Closed,Provisioning
INC001326,SITE009,2026-08-31,UAT,P4,Desk Phone,Dialing Issue,2.58,Resolved,Configuration
INC001327,SITE002,2026-03-27,QoS,P3,Mobile,Device Configuration,2.16,Resolved,Provisioning
INC001328,SITE025,2026-01-14,QoS,P3,Soft Client,One-Way Audio,3.04,Closed,QoS
INC001329,SITE016,2026-04-18,Audio,P2,Room Device,No Audio,1.34,Closed,Device Issue
INC001330,SITE007,2026-08-25,Network,P1,Desk Phone,UAT Failure,1.74,Closed,User Error
INC001331,SITE004,2026-06-20,Provisioning,P3,Desk Phone,Registration Failure,6.29,In Progress,User Error
INC001332,SITE002,2026-07-16,UAT,P3,Room Device,Registration Failure,1.51,In Progress,Device Issue
INC001333,SITE002,2026-07-28,Provisioning,P2,Room Device,No Audio,0.88,Resolved,QoS
INC001334,SITE002,2026-01-20,Provisioning,P1,Desk Phone,Device Configuration,5.38,Resolved,Provisioning
INC001335,SITE017,2026-04-02,Audio,P2,Mobile,No Audio,5.26,Open,QoS
INC001336,SITE027,2026-01-08,Audio,P4,Mobile,Registration Failure,11.16,In Progress,QoS
INC001337,SITE028,2026-05-21,QoS,P3,Mobile,Device Configuration,3.51,Open,QoS
INC001338,SITE001,2026-07-15,Dial Plan,P2,Desk Phone,No Audio,3.88,Open,QoS
INC001339,SITE010,2026-04-29,Device Configuration,P3,Mobile,One-Way Audio,3.46,Open,Unknown
INC001340,SITE011,2026-02-10,Network,P4,Room Device,Dialing Issue,2.77,Resolved,Device Issue
INC001341,SITE008,2026-01-20,Dial Plan,P4,Room Device,Dialing Issue,3.14,Open,User Error
INC001342,SITE005,2026-04-20,QoS,P3,Mobile,One-Way Audio,6.07,Open,Configuration
INC001343,SITE004,2026-02-17,User Configuration,P4,Room Device,Provisioning Failure,3.75,Resolved,Provisioning
INC001344,SITE020,2026-02-06,Call Quality,P3,Room Device,Poor Call Quality,7.88,Open,Network
INC001345,SITE018,2026-03-23,Registration,P3,Desk Phone,Provisioning Failure,2.21,Resolved,QoS
INC001346,SITE017,2026-04-16,UAT,P2,Desk Phone,Poor Call Quality,2.26,In Progress,User Error
INC001347,SITE017,2026-05-02,User Configuration,P3,Soft Client,Dialing Issue,4.03,Open,Configuration
INC001348,SITE006,2026-02-16,Registration,P3,Soft Client,Device Configuration,0.71,In Progress,Network
INC001349,SITE005,2026-04-21,Audio,P3,Soft Client,Device Configuration,7.57,Resolved,Provisioning
INC001350,SITE032,2026-08-10,Call Quality,P3,Desk Phone,Provisioning Failure,10.0,Resolved,QoS
INC001351,SITE010,2026-07-21,UAT,P4,Mobile,Poor Call Quality,6.58,Resolved,Device Issue
INC001352,SITE025,2026-04-13,SIP,P2,Soft Client,Poor Call Quality,1.92,Resolved,Configuration
INC001353,SITE001,2026-06-14,UAT,P4,Soft Client,Provisioning Failure,5.61,Resolved,User Error
INC001354,SITE005,2026-06-17,Audio,P3,Soft Client,Dialing Issue,5.62,Resolved,Provisioning
INC001355,SITE034,2026-01-16,QoS,P2,Mobile,Provisioning Failure,4.84,Resolved,Unknown
INC001356,SITE004,2026-08-15,UAT,P4,Mobile,No Audio,1.52,Open,Network
INC001357,SITE027,2026-03-26,Network,P2,Desk Phone,Poor Call Quality,2.97,Resolved,Network
INC001358,SITE009,2026-08-08,UAT,P3,Soft Client,Poor Call Quality,0.47,Resolved,User Error
INC001359,SITE022,2026-08-28,Call Quality,P1,Desk Phone,Dialing Issue,2.12,Resolved,Provisioning
INC001360,SITE029,2026-04-22,Dial Plan,P3,Soft Client,Provisioning Failure,1.82,Open,Unknown
INC001361,SITE034,2026-06-26,Provisioning,P4,Soft Client,Dialing Issue,1.78,Closed,Configuration
INC001362,SITE021,2026-02-01,Call Quality,P3,Soft Client,UAT Failure,4.22,Resolved,Configuration
INC001363,SITE015,2026-05-13,User Configuration,P3,Soft Client,One-Way Audio,4.0,Resolved,Provisioning
INC001364,SITE033,2026-02-13,User Configuration,P3,Room Device,Poor Call Quality,2.95,Closed,Configuration
INC001365,SITE008,2026-01-13,Audio,P4,Soft Client,Dialing Issue,3.55,Resolved,Unknown
INC001366,SITE032,2026-07-20,SIP,P2,Soft Client,UAT Failure,2.33,Open,User Error
INC001367,SITE020,2026-03-25,Dial Plan,P3,Soft Client,One-Way Audio,2.42,Open,Unknown
INC001368,SITE015,2026-04-11,Device Configuration,P3,Mobile,Poor Call Quality,2.51,Open,Network
INC001369,SITE035,2026-07-29,Dial Plan,P2,Room Device,One-Way Audio,8.43,Open,Unknown
INC001370,SITE025,2026-08-24,Device Configuration,P2,Desk Phone,No Audio,2.36,Resolved,Network
INC001371,SITE034,2026-01-03,UAT,P3,Mobile,Provisioning Failure,4.56,Resolved,User Error
INC001372,SITE014,2026-07-20,Dial Plan,P4,Desk Phone,Provisioning Failure,7.07,Resolved,Network
INC001373,SITE027,2026-08-02,UAT,P2,Soft Client,One-Way Audio,9.01,Resolved,Unknown
INC001374,SITE028,2026-04-04,Dial Plan,P4,Soft Client,No Audio,0.96,In Progress,Provisioning
INC001375,SITE007,2026-06-29,Dial Plan,P2,Room Device,No Audio,6.39,Resolved,QoS
INC001376,SITE002,2026-01-22,Network,P4,Mobile,One-Way Audio,3.99,Resolved,QoS
INC001377,SITE004,2026-04-02,UAT,P4,Mobile,Device Configuration,4.48,Resolved,Device Issue
INC001378,SITE024,2026-07-19,SIP,P1,Room Device,Poor Call Quality,3.76,In Progress,Provisioning
INC001379,SITE001,2026-02-02,Device Configuration,P3,Desk Phone,Provisioning Failure,4.58,Open,Network
INC001380,SITE004,2026-06-19,Dial Plan,P2,Mobile,Device Configuration,6.72,Resolved,Configuration
INC001381,SITE009,2026-03-19,Registration,P2,Mobile,No Audio,2.08,Resolved,QoS
INC001382,SITE001,2026-07-30,Call Quality,P3,Room Device,UAT Failure,2.27,In Progress,Unknown
INC001383,SITE032,2026-08-30,Device Configuration,P4,Desk Phone,Dialing Issue,10.12,Resolved,User Error
INC001384,SITE022,2026-05-09,Network,P3,Room Device,One-Way Audio,14.13,Resolved,User Error
INC001385,SITE029,2026-04-06,Registration,P3,Desk Phone,UAT Failure,8.2,Resolved,QoS
INC001386,SITE024,2026-03-31,UAT,P3,Desk Phone,Provisioning Failure,2.21,Resolved,Network
INC001387,SITE021,2026-01-20,Network,P3,Mobile,Provisioning Failure,6.16,In Progress,Provisioning
INC001388,SITE017,2026-04-22,Registration,P2,Mobile,Device Configuration,11.55,Resolved,Network
INC001389,SITE030,2026-08-02,Audio,P3,Room Device,No Audio,9.31,Resolved,Device Issue
INC001390,SITE021,2026-03-16,SIP,P1,Mobile,UAT Failure,2.9,In Progress,User Error
INC001391,SITE026,2026-06-30,QoS,P4,Room Device,Registration Failure,1.68,Resolved,User Error
INC001392,SITE022,2026-03-15,User Configuration,P3,Soft Client,Poor Call Quality,15.67,Resolved,Provisioning
INC001393,SITE022,2026-07-21,SIP,P2,Desk Phone,One-Way Audio,6.73,Resolved,Provisioning
INC001394,SITE004,2026-02-05,QoS,P3,Desk Phone,Poor Call Quality,1.2,In Progress,QoS
INC001395,SITE001,2026-02-18,User Configuration,P2,Soft Client,UAT Failure,11.84,Resolved,User Error
INC001396,SITE023,2026-01-25,Audio,P2,Desk Phone,No Audio,6.0,Open,QoS
INC001397,SITE020,2026-07-01,UAT,P4,Desk Phone,Device Configuration,4.0,Resolved,Unknown
INC001398,SITE010,2026-05-13,SIP,P3,Desk Phone,Dialing Issue,2.19,Open,QoS
INC001399,SITE013,2026-08-30,Dial Plan,P3,Desk Phone,Provisioning Failure,7.79,Resolved,User Error
INC001400,SITE020,2026-07-09,UAT,P3,Desk Phone,No Audio,1.4,Resolved,Unknown
INC001401,SITE008,2026-01-15,User Configuration,P3,Room Device,Dialing Issue,1.17,Resolved,User Error
INC001402,SITE022,2026-04-20,Audio,P3,Mobile,One-Way Audio,4.1,Resolved,Unknown
INC001403,SITE013,2026-08-20,Network,P3,Desk Phone,Provisioning Failure,6.16,Closed,User Error
INC001404,SITE028,2026-04-19,Provisioning,P2,Soft Client,No Audio,4.59,Resolved,Network
INC001405,SITE034,2026-04-14,Audio,P2,Desk Phone,Poor Call Quality,2.81,Resolved,Unknown
INC001406,SITE025,2026-08-04,Codec,P4,Soft Client,No Audio,2.7,Resolved,QoS
INC001407,SITE016,2026-06-29,User Configuration,P2,Room Device,Registration Failure,5.63,Open,Provisioning
INC001408,SITE001,2026-02-02,Dial Plan,P3,Soft Client,Provisioning Failure,2.5,Open,User Error
INC001409,SITE025,2026-08-22,UAT,P4,Mobile,Registration Failure,3.67,In Progress,Provisioning
INC001410,SITE004,2026-04-23,Provisioning,P3,Desk Phone,Poor Call Quality,1.61,Resolved,Unknown
INC001411,SITE020,2026-03-20,UAT,P3,Soft Client,Provisioning Failure,5.34,Resolved,Network
INC001412,SITE020,2026-06-23,Dial Plan,P2,Room Device,Device Configuration,2.17,Resolved,User Error
INC001413,SITE009,2026-04-27,Codec,P3,Desk Phone,Dialing Issue,3.26,Open,Provisioning
INC001414,SITE009,2026-05-22,User Configuration,P4,Room Device,Poor Call Quality,12.58,Closed,Network
INC001415,SITE026,2026-03-17,Provisioning,P3,Soft Client,Poor Call Quality,2.56,Resolved,Device Issue
INC001416,SITE014,2026-07-27,Audio,P3,Room Device,Registration Failure,15.85,Closed,Provisioning
INC001417,SITE008,2026-07-23,Device Configuration,P3,Mobile,Device Configuration,1.54,Resolved,Device Issue
INC001418,SITE012,2026-06-06,Registration,P2,Room Device,Registration Failure,1.93,Resolved,Unknown
INC001419,SITE021,2026-04-20,Network,P4,Mobile,Dialing Issue,2.45,Resolved,Configuration
INC001420,SITE001,2026-03-11,SIP,P2,Room Device,No Audio,6.52,In Progress,Device Issue
INC001421,SITE019,2026-01-22,UAT,P3,Mobile,Device Configuration,4.9,Resolved,Provisioning
INC001422,SITE021,2026-06-14,User Configuration,P2,Room Device,Registration Failure,8.48,Resolved,Device Issue
INC001423,SITE013,2026-01-03,Provisioning,P4,Soft Client,Provisioning Failure,9.26,Open,Unknown
INC001424,SITE001,2026-02-09,Codec,P1,Soft Client,One-Way Audio,1.33,Closed,Unknown
INC001425,SITE015,2026-02-12,Codec,P2,Desk Phone,Dialing Issue,0.84,Closed,User Error
INC001426,SITE002,2026-06-06,Network,P3,Soft Client,Poor Call Quality,2.66,In Progress,QoS
INC001427,SITE035,2026-04-01,Network,P2,Room Device,Poor Call Quality,2.96,Resolved,Network
INC001428,SITE033,2026-01-25,UAT,P2,Mobile,No Audio,2.18,Resolved,Provisioning
INC001429,SITE030,2026-07-15,Registration,P3,Desk Phone,One-Way Audio,4.75,Resolved,Provisioning
INC001430,SITE020,2026-01-21,Network,P3,Desk Phone,UAT Failure,7.26,In Progress,Device Issue
INC001431,SITE027,2026-01-07,SIP,P2,Desk Phone,Dialing Issue,1.58,Resolved,Configuration
INC001432,SITE003,2026-02-18,Audio,P3,Desk Phone,Poor Call Quality,2.62,Resolved,Network
INC001433,SITE004,2026-05-29,Registration,P4,Soft Client,UAT Failure,9.17,In Progress,Device Issue
INC001434,SITE023,2026-08-20,Codec,P2,Mobile,No Audio,3.31,Resolved,Device Issue
INC001435,SITE028,2026-01-05,Call Quality,P3,Room Device,Poor Call Quality,2.0,Resolved,Unknown
INC001436,SITE031,2026-02-10,QoS,P2,Mobile,Registration Failure,3.51,Resolved,Device Issue
INC001437,SITE020,2026-04-30,SIP,P2,Soft Client,Device Configuration,2.47,Resolved,QoS
INC001438,SITE013,2026-07-12,Provisioning,P3,Desk Phone,Provisioning Failure,10.66,Closed,User Error
INC001439,SITE020,2026-04-15,UAT,P3,Soft Client,Dialing Issue,3.49,Closed,Device Issue
INC001440,SITE032,2026-01-02,Registration,P4,Soft Client,Provisioning Failure,2.66,Resolved,Network
INC001441,SITE009,2026-01-14,Registration,P3,Mobile,UAT Failure,3.85,Resolved,Configuration
INC001442,SITE033,2026-03-02,Network,P3,Soft Client,One-Way Audio,2.89,Closed,Device Issue
INC001443,SITE014,2026-04-11,Registration,P3,Desk Phone,Dialing Issue,2.69,Resolved,Device Issue
INC001444,SITE033,2026-02-22,Registration,P4,Room Device,Device Configuration,2.56,Open,Configuration
INC001445,SITE001,2026-03-05,Registration,P3,Desk Phone,Poor Call Quality,7.91,Resolved,Provisioning
INC001446,SITE004,2026-08-28,Dial Plan,P3,Soft Client,One-Way Audio,2.78,In Progress,Device Issue
INC001447,SITE005,2026-03-28,Registration,P3,Mobile,Provisioning Failure,4.17,Resolved,Provisioning
INC001448,SITE019,2026-04-16,Registration,P3,Mobile,Registration Failure,2.27,Resolved,QoS
INC001449,SITE032,2026-01-31,UAT,P4,Mobile,Poor Call Quality,6.62,In Progress,Configuration
INC001450,SITE030,2026-04-02,Network,P1,Room Device,Poor Call Quality,5.38,Closed,Unknown
INC001451,SITE007,2026-02-08,Call Quality,P3,Mobile,One-Way Audio,1.69,Resolved,QoS
INC001452,SITE017,2026-05-11,Codec,P2,Room Device,Dialing Issue,2.4,Resolved,Device Issue
INC001453,SITE020,2026-05-14,SIP,P3,Desk Phone,Provisioning Failure,7.46,In Progress,Device Issue
INC001454,SITE008,2026-07-31,Call Quality,P2,Soft Client,Dialing Issue,3.36,Resolved,Configuration
INC001455,SITE033,2026-08-29,Dial Plan,P3,Room Device,Provisioning Failure,9.84,Resolved,Network
INC001456,SITE022,2026-05-12,Dial Plan,P3,Desk Phone,Dialing Issue,1.31,Resolved,Unknown
INC001457,SITE021,2026-07-28,SIP,P3,Soft Client,Device Configuration,4.07,Resolved,Unknown
INC001458,SITE030,2026-08-15,Registration,P3,Soft Client,Registration Failure,1.45,Resolved,Network
INC001459,SITE029,2026-01-03,UAT,P4,Desk Phone,Provisioning Failure,5.11,Resolved,Configuration
INC001460,SITE010,2026-03-26,Call Quality,P3,Desk Phone,Registration Failure,5.38,Resolved,QoS
INC001461,SITE005,2026-05-30,Device Configuration,P4,Desk Phone,One-Way Audio,3.98,Resolved,Unknown
INC001462,SITE005,2026-05-28,Device Configuration,P4,Soft Client,UAT Failure,3.88,Resolved,Configuration
INC001463,SITE002,2026-07-11,Codec,P4,Soft Client,Poor Call Quality,4.82,Open,QoS
INC001464,SITE032,2026-07-05,Network,P3,Desk Phone,No Audio,3.33,Open,Provisioning
INC001465,SITE017,2026-03-21,Codec,P2,Desk Phone,Registration Failure,3.98,Resolved,Provisioning
INC001466,SITE023,2026-08-30,Audio,P4,Mobile,One-Way Audio,1.34,Resolved,QoS
INC001467,SITE006,2026-05-09,Network,P4,Soft Client,One-Way Audio,1.23,Resolved,Provisioning
INC001468,SITE004,2026-02-23,QoS,P3,Mobile,UAT Failure,1.71,Resolved,Configuration
INC001469,SITE022,2026-04-26,Provisioning,P3,Soft Client,Provisioning Failure,8.33,Resolved,User Error
INC001470,SITE021,2026-08-19,Audio,P3,Mobile,Dialing Issue,10.45,Resolved,QoS
INC001471,SITE027,2026-07-19,User Configuration,P4,Desk Phone,Device Configuration,4.56,Resolved,QoS
INC001472,SITE024,2026-01-04,Network,P2,Mobile,Poor Call Quality,3.48,Resolved,Configuration
INC001473,SITE009,2026-03-30,Audio,P4,Desk Phone,Registration Failure,3.0,Closed,Provisioning
INC001474,SITE024,2026-08-01,Network,P2,Desk Phone,Poor Call Quality,0.9,Resolved,QoS
INC001475,SITE031,2026-04-17,Provisioning,P3,Desk Phone,Poor Call Quality,0.99,In Progress,Network
INC001476,SITE018,2026-03-06,Registration,P3,Room Device,One-Way Audio,2.95,Resolved,Device Issue
INC001477,SITE001,2026-07-28,Call Quality,P2,Desk Phone,Registration Failure,5.43,Resolved,QoS
INC001478,SITE022,2026-03-09,User Configuration,P4,Room Device,One-Way Audio,1.84,Resolved,Provisioning
INC001479,SITE021,2026-03-09,Provisioning,P3,Desk Phone,UAT Failure,2.99,In Progress,Network
INC001480,SITE017,2026-08-18,SIP,P3,Soft Client,One-Way Audio,2.99,Closed,Configuration
INC001481,SITE035,2026-01-13,UAT,P3,Room Device,Registration Failure,3.64,Open,Provisioning
INC001482,SITE034,2026-08-31,Network,P4,Soft Client,Device Configuration,0.83,Resolved,Unknown
INC001483,SITE021,2026-07-05,QoS,P3,Desk Phone,No Audio,0.97,Resolved,User Error
INC001484,SITE005,2026-07-28,Provisioning,P4,Soft Client,Provisioning Failure,7.25,Resolved,Device Issue
INC001485,SITE016,2026-04-13,Audio,P3,Mobile,No Audio,6.52,Closed,Device Issue
INC001486,SITE024,2026-01-22,QoS,P2,Soft Client,Registration Failure,7.11,Resolved,User Error
INC001487,SITE013,2026-07-15,Device Configuration,P3,Mobile,UAT Failure,6.88,Resolved,Network
INC001488,SITE022,2026-04-24,Codec,P3,Desk Phone,Device Configuration,6.04,Resolved,Device Issue
INC001489,SITE002,2026-02-17,Network,P2,Mobile,Poor Call Quality,2.86,Open,Device Issue
INC001490,SITE032,2026-05-28,Registration,P2,Soft Client,Provisioning Failure,3.44,Resolved,Network
