user_id,site_id,department,device_type,license_type,provisioning_status,migration_status
USER00973,SITE016,Management,Room Device,Webex Calling Professional,Provisioned,Failed
USER00974,SITE035,Finance,Soft Client,Webex Calling Standard,Provisioned,Pending
USER00975,SITE015,Management,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00976,SITE022,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00977,SITE018,HR,Soft Client,Webex Calling Standard,Provisioned,Pending
USER00978,SITE009,Finance,Mobile,Webex Calling Standard,Provisioned,In Progress
USER00979,SITE014,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00980,SITE027,IT,Room Device,Webex Calling Standard,Pending,Migrated
USER00981,SITE035,IT,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00982,SITE005,HR,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER00983,SITE017,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00984,SITE006,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00985,SITE008,Management,Room Device,Webex Calling Professional,Pending,Migrated
USER00986,SITE005,Sales,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER00987,SITE004,Support,Soft Client,Webex Calling Standard,Provisioned,In Progress
USER00988,SITE023,Finance,Mobile,Webex Calling Professional,Pending,Migrated
USER00989,SITE025,Finance,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00990,SITE007,IT,Room Device,Webex Calling Standard,Provisioned,In Progress
USER00991,SITE013,Management,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00992,SITE010,Finance,Desk Phone,Webex Calling Standard,Pending,Pending
USER00993,SITE030,Sales,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER00994,SITE008,Finance,Desk Phone,Webex Calling Professional,Pending,Migrated
USER00995,SITE026,Finance,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER00996,SITE011,IT,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00997,SITE034,HR,Room Device,Webex Calling Standard,Pending,Migrated
USER00998,SITE008,Sales,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00999,SITE003,Operations,Desk Phone,Webex Calling Professional,Provisioned,Failed
USER01000,SITE002,Finance,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01001,SITE014,HR,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01002,SITE007,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01003,SITE017,Operations,Soft Client,Webex Calling Professional,Provisioned,In Progress
USER01004,SITE018,Finance,Mobile,Webex Calling Professional,Provisioned,In Progress
USER01005,SITE002,Operations,Mobile,Webex Calling Professional,Provisioned,Failed
USER01006,SITE001,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01007,SITE033,IT,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01008,SITE005,Support,Soft Client,Webex Calling Professional,Pending,Pending
USER01009,SITE022,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01010,SITE010,Management,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01011,SITE034,Finance,Soft Client,Webex Calling Professional,Provisioned,Failed
USER01012,SITE004,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01013,SITE033,Finance,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01014,SITE030,Management,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01015,SITE014,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01016,SITE025,Support,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01017,SITE018,IT,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01018,SITE020,Finance,Room Device,Webex Calling Professional,Provisioned,Pending
USER01019,SITE009,HR,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01020,SITE015,Sales,Mobile,Webex Calling Professional,Provisioned,Pending
USER01021,SITE011,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01022,SITE023,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01023,SITE016,Operations,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER01024,SITE005,Support,Desk Phone,Webex Calling Standard,Provisioned,In Progress
USER01025,SITE009,HR,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01026,SITE015,Sales,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01027,SITE010,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01028,SITE018,HR,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01029,SITE013,HR,Mobile,Webex Calling Standard,Provisioned,Pending
USER01030,SITE002,Management,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01031,SITE001,Support,Desk Phone,Webex Calling Professional,Provisioned,Failed
USER01032,SITE022,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01033,SITE005,Sales,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01034,SITE009,Operations,Room Device,Webex Calling Standard,Provisioned,In Progress
USER01035,SITE027,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01036,SITE033,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01037,SITE004,Sales,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01038,SITE027,Sales,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01039,SITE032,Sales,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01040,SITE007,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01041,SITE027,Finance,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER01042,SITE011,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01043,SITE012,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01044,SITE017,HR,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01045,SITE022,Management,Mobile,Webex Calling Professional,Provisioned,Pending
USER01046,SITE005,Sales,Soft Client,Webex Calling Standard,Pending,Migrated
USER01047,SITE020,HR,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01048,SITE016,Support,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01049,SITE015,Sales,Mobile,Webex Calling Professional,Pending,Migrated
USER01050,SITE033,Operations,Desk Phone,Webex Calling Standard,Provisioned,In Progress
USER01051,SITE024,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01052,SITE035,Operations,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01053,SITE018,Sales,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01054,SITE023,Sales,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01055,SITE034,Operations,Mobile,Webex Calling Professional,Provisioned,In Progress
USER01056,SITE031,Sales,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01057,SITE006,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01058,SITE024,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01059,SITE033,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01060,SITE011,HR,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01061,SITE031,Finance,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER01062,SITE017,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01063,SITE029,IT,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01064,SITE020,IT,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01065,SITE019,Management,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01066,SITE022,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01067,SITE021,Support,Room Device,Webex Calling Professional,Provisioned,In Progress
USER01068,SITE005,Support,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01069,SITE015,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01070,SITE007,HR,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01071,SITE011,Management,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01072,SITE004,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01073,SITE009,Sales,Mobile,Webex Calling Standard,Failed,Migrated
USER01074,SITE021,Sales,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01075,SITE001,IT,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01076,SITE002,IT,Desk Phone,Webex Calling Standard,Provisioned,In Progress
USER01077,SITE031,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01078,SITE004,Management,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01079,SITE029,HR,Mobile,Webex Calling Professional,Pending,Migrated
USER01080,SITE011,Finance,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER01081,SITE034,IT,Mobile,Webex Calling Professional,Pending,Migrated
USER01082,SITE032,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01083,SITE023,Operations,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01084,SITE004,Sales,Room Device,Webex Calling Professional,Provisioned,Pending
USER01085,SITE021,Finance,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01086,SITE018,Finance,Room Device,Webex Calling Professional,Pending,Pending
USER01087,SITE004,Management,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01088,SITE006,IT,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER01089,SITE011,HR,Desk Phone,Webex Calling Standard,Pending,Migrated
USER01090,SITE011,Sales,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01091,SITE018,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01092,SITE023,IT,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01093,SITE007,Sales,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER01094,SITE021,Operations,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER01095,SITE006,Management,Soft Client,Webex Calling Standard,Pending,Pending
USER01096,SITE021,Support,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01097,SITE012,Sales,Soft Client,Webex Calling Standard,Provisioned,Pending
USER01098,SITE026,IT,Mobile,Webex Calling Professional,Provisioned,Pending
USER01099,SITE024,IT,Soft Client,Webex Calling Professional,Provisioned,Pending
USER01100,SITE011,Sales,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01101,SITE003,Support,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01102,SITE022,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01103,SITE011,Finance,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01104,SITE014,Finance,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01105,SITE035,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01106,SITE014,Support,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01107,SITE013,IT,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01108,SITE009,Operations,Desk Phone,Webex Calling Professional,Pending,In Progress
USER01109,SITE025,Support,Room Device,Webex Calling Professional,Pending,Migrated
USER01110,SITE013,Management,Mobile,Webex Calling Standard,Provisioned,Pending
USER01111,SITE024,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01112,SITE010,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01113,SITE005,Sales,Soft Client,Webex Calling Standard,Pending,In Progress
USER01114,SITE019,Support,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01115,SITE025,HR,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER01116,SITE011,Operations,Room Device,Webex Calling Professional,Provisioned,In Progress
USER01117,SITE005,Operations,Soft Client,Webex Calling Professional,Failed,In Progress
USER01118,SITE031,Finance,Soft Client,Webex Calling Standard,Pending,In Progress
USER01119,SITE005,Management,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01120,SITE013,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01121,SITE010,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01122,SITE033,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01123,SITE018,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01124,SITE031,HR,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01125,SITE018,Management,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01126,SITE010,Support,Mobile,Webex Calling Professional,Provisioned,Failed
USER01127,SITE023,Operations,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01128,SITE004,Sales,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01129,SITE005,IT,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01130,SITE035,Management,Mobile,Webex Calling Professional,Provisioned,Pending
USER01131,SITE006,Management,Room Device,Webex Calling Standard,Provisioned,Failed
USER01132,SITE013,Support,Room Device,Webex Calling Professional,Provisioned,Pending
USER01133,SITE033,IT,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01134,SITE022,Sales,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01135,SITE015,HR,Mobile,Webex Calling Standard,Pending,In Progress
USER01136,SITE020,IT,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01137,SITE017,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01138,SITE019,IT,Desk Phone,Webex Calling Standard,Provisioned,Failed
USER01139,SITE001,Support,Soft Client,Webex Calling Professional,Provisioned,In Progress
USER01140,SITE013,IT,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01141,SITE021,IT,Room Device,Webex Calling Standard,Provisioned,In Progress
USER01142,SITE019,IT,Soft Client,Webex Calling Standard,Provisioned,Failed
USER01143,SITE035,Management,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01144,SITE030,Management,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01145,SITE001,IT,Room Device,Webex Calling Standard,Provisioned,Pending
USER01146,SITE027,Management,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01147,SITE019,Management,Soft Client,Webex Calling Standard,Provisioned,Pending
USER01148,SITE015,HR,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER01149,SITE009,Support,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01150,SITE001,HR,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01151,SITE032,Sales,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01152,SITE013,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01153,SITE002,Management,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01154,SITE003,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01155,SITE025,HR,Soft Client,Webex Calling Standard,Pending,Migrated
USER01156,SITE030,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01157,SITE025,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01158,SITE003,Finance,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01159,SITE014,Management,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01160,SITE025,Sales,Mobile,Webex Calling Standard,Provisioned,Pending
USER01161,SITE013,Sales,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01162,SITE026,Operations,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01163,SITE033,HR,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01164,SITE022,IT,Mobile,Webex Calling Standard,Provisioned,In Progress
USER01165,SITE021,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01166,SITE002,Operations,Mobile,Webex Calling Standard,Failed,Failed
USER01167,SITE006,IT,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01168,SITE001,Support,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01169,SITE024,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01170,SITE015,IT,Soft Client,Webex Calling Professional,Pending,Migrated
USER01171,SITE002,Management,Soft Client,Webex Calling Professional,Failed,Migrated
USER01172,SITE005,Management,Soft Client,Webex Calling Professional,Provisioned,Pending
USER01173,SITE013,Management,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01174,SITE003,Operations,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01175,SITE025,HR,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01176,SITE001,Management,Desk Phone,Webex Calling Standard,Pending,Migrated
USER01177,SITE032,Support,Room Device,Webex Calling Standard,Provisioned,In Progress
